Date,Time,Current Price,Volume,RSI,K,D,MA5,MA10,MA20,MACD,OSC,DIF,EMA12,EMA26,avg price
20210107,09:00,555,2636.0,63.6,61.85999999999999,43.77333333333333,547.6,547.4,547.05,-0.4412535612535648,0.5549857549857407,0.1137321937321758,547.9007692307692,547.7870370370371,555.0
20210107,09:05,557,2305.0,69.5,74.57333333333332,54.04,550.0,548.3,547.65,-0.18676841908751718,1.0179405686641905,0.8311721495766733,549.300650887574,548.4694787379973,555.9330095122444
20210107,09:10,557,1663.0,66.6,83.04888888888888,63.709629629629625,552.6,549.1,548.35,0.12734465148800797,1.2564522823021007,1.3837969337901086,550.4851661356395,549.1013692018494,556.2016959418535
20210107,09:15,559,956.0,76.1,88.69925925925925,72.0395061728395,555.4,550.2,549.05,0.4939836138877742,1.4665558495990647,1.960539463486839,551.7951405763104,549.8346011128235,556.5555555555555
20210107,09:20,558,1078.0,72.7,90.24395061728394,78.10765432098765,557.2,551.4,549.7,0.8572446629031075,1.4530441960613332,2.310288858964441,552.749734333801,550.4394454748366,556.7358184764992
20210107,09:25,557,975.0,69.5,89.05152263374485,81.75561042524005,557.6,552.6,550.25,1.1814375068563845,1.2967713758131072,2.4782088826694917,553.40362135937,550.9254124767006,556.7626131280557
20210107,09:30,556,490.0,65.2,85.5581579463061,83.0231262655954,557.4,553.7,550.6,1.4455012811575907,1.0562550972048248,2.5017563783624155,553.8030642271592,551.3013078487968,556.7256260516679
20210107,09:35,555,906.0,65.2,77.03877196420406,81.02834149846495,557.0,554.8,550.95,1.6387856543319692,0.7731374926975143,2.4119231470294835,553.9872081922117,551.5752850451822,556.5836134072123
20210107,09:40,556,530.0,72.7,59.692514642802706,73.9163992132442,556.4,555.9,551.25,1.7897938758317657,0.6040328859991853,2.393826761830951,554.296868470333,551.9030417085021,556.5568073489903
20210107,09:45,556,219.0,76.1,48.12834309520181,65.32038050723007,556.0,556.6,551.65,1.9023088217057107,0.45005978349578024,2.352368605201491,554.5588887056664,552.2065201004649,556.5464364687872
20210107,09:50,557,479.0,77.2,48.75222873013454,59.797663248198226,556.0,556.8,552.1,1.9964173781234489,0.37643422567095297,2.372851603794402,554.9344442894101,552.5615926856157,556.5641905695841
20210107,09:55,558,617.0,81.8,57.50148582008969,59.03227077216204,556.4,556.9,552.6,2.085460017102579,0.35617055591651825,2.441630573019097,555.4060682448854,552.9644376718663,556.633110315855
20210107,10:00,557,397.0,77.2,60.55654610228202,59.5403625488687,556.8,556.9,553.0,2.145952073724472,0.24196822648757266,2.387920300212045,555.6512885149031,553.263368214691,556.6441023318995
20210107,10:05,557,519.0,72.2,62.593252957076906,60.55799268493811,557.0,556.7,553.45,2.180487026017533,0.13813980917224233,2.318626835189775,555.8587825895333,553.5401557543436,556.6575163398693
20210107,10:10,556,134.0,53.8,52.83994641582905,57.98531059523509,557.0,556.5,553.95,2.176018001970569,-0.017876096187855683,2.1581419057827134,555.8805083449897,553.722366439207,556.6511795166858
20210107,10:15,557,208.0,50.0,57.44885316610826,57.80649145219281,557.0,556.5,554.55,2.158331145576273,-0.0707474255771845,2.0875837199990883,556.0527378303759,553.9651541103768,556.656320861678
20210107,10:20,557,224.0,50.0,54.96590211073883,56.85962833837482,556.8,556.6,555.15,2.1283675089107104,-0.11985454666225026,2.00851296224846,556.1984704718566,554.1899575096081,556.6616908482143
20210107,10:25,557,868.0,40.0,53.31060140715922,55.676619361302954,556.8,556.8,555.8,2.0874287874811417,-0.1637548857182738,1.923673901762868,556.3217827069556,554.3981088051927,556.6810049986846
20210107,10:30,557,257.0,44.4,52.20706760477282,54.52010210912624,556.8,556.9,556.4,2.0369994985195015,-0.20171715584656136,1.83528234267294,556.4261238289624,554.5908414862895,556.6863074833452
20210107,10:35,557,260.0,50.0,51.47137840318188,53.503860873811455,557.0,557.0,556.8,1.9786225584496453,-0.23350776027942466,1.7451147981702206,556.5144124706605,554.7692976724903,556.6914954519433
20210107,10:40,557,269.0,57.1,67.64758560212125,58.218435783248054,557.0,557.0,556.9,1.9138147192536294,-0.2592313567840634,1.654583362469566,556.5891182444051,554.9345348819355,556.6966854283927
20210107,10:45,557,560.0,66.6,78.43172373474751,64.95619843374787,557.0,556.9,556.9,1.8440114802229857,-0.2792129561225749,1.5647985241004108,556.6523308221889,555.0875322980885,556.7069486404833
20210107,10:50,557,424.0,60.0,85.62114915649833,71.84451534133136,557.0,556.9,556.9,1.7705335473187553,-0.2939117316169224,1.476621815701833,556.705818388006,555.2291965723042,556.7142688818193
20210107,10:55,559,1681.0,71.4,90.41409943766557,78.03437670677609,557.4,557.1,556.9,1.7264776499569443,-0.17622358944724326,1.550254060509701,557.0587694052358,555.5085153447261,556.9202358616993
20210107,11:00,559,987.0,66.6,93.60939962511038,83.22605101288752,557.8,557.4,556.95,1.6992374056174497,-0.10896097735797805,1.5902764282594717,557.3574202659688,555.7671438377093,557.0247428978719
20210107,11:05,560,562.0,66.6,95.73959975007358,87.39723392528288,558.4,557.7,557.1,1.6960463756262676,-0.01276411996472926,1.6832822556615383,557.7639709942813,556.0806887386198,557.1075034646605
20210107,11:10,562,2418.0,85.7,97.15973316671572,90.65140033909383,559.4,558.2,557.4,1.7361394054868362,0.16037211944227403,1.8965115249291102,558.4156677643919,556.5191562394627,557.6304482362302
20210107,11:15,563,1731.0,87.5,98.1064887778105,93.13642981866604,560.6,558.8,557.8,1.8132577056994574,0.3084732008504847,2.121730906549942,559.1209496467932,556.9992187402432,558.0121134973103
20210107,11:20,563,754.0,100.0,98.73765918520701,95.0035062741797,561.4,559.4,558.15,1.9054072782453324,0.3685982901835012,2.2740055684288336,559.7177266242096,557.4437210557808,558.1619070378779
20210107,11:25,564,1332.0,100.0,99.15843945680467,96.38848400172135,562.4,560.1,558.55,2.0137591355657927,0.43340742928184195,2.4471665648476346,560.3765379127927,557.9293713479451,558.4560308634971
20210107,11:30,569,1640.0,100.0,99.43895963786979,97.40530921377082,564.2,561.3,559.15,2.2017686030493797,0.7520378699343491,2.953806472983729,561.7032243877477,558.749417914764,559.0718686562911
20210107,11:35,567,1680.0,85.7,92.95930642524654,95.92330828426272,565.2,562.3,559.6,2.3929230424752683,0.7646177577035536,3.157540800178822,562.5181129434789,559.3605721433,559.5194394972949
20210107,11:40,565,982.0,75.0,81.97287095016436,91.27316250622994,565.6,563.1,560.0,2.5386652702427406,0.5829689110698886,3.121634181312629,562.8999417214052,559.7783075400926,559.6945122149572
20210107,11:45,566,912.0,76.4,76.87080285566513,86.47237595604167,566.2,563.8,560.45,2.6584722394006084,0.4792278766314704,3.1377001160320788,563.376873764266,560.2391736482339,559.8761886709001
20210107,11:50,566,575.0,76.4,70.2948209513958,81.07985762115972,566.6,564.5,560.95,2.7496838156293157,0.36484630491482983,3.1145301205441456,563.7804316466866,560.6659015261424,559.9854474370113
20210107,11:55,565,1291.0,72.2,57.97432507870832,73.37801344034258,565.8,565.0,561.35,2.7959693904348835,0.18514229922227132,2.981111689657155,563.9680575471964,560.9869458575392,560.1785852799904
20210107,12:00,565,601.0,72.2,49.76066116358333,65.50556268142283,565.4,565.3,561.75,2.805297271787839,0.03731152541182059,2.8426087971996594,564.1268179245508,561.2842091273511,560.2635111371629
20210107,12:05,564,543.0,64.7,33.17377410905555,54.72829982396707,565.2,565.4,562.1,2.7686235480299635,-0.14669489503150057,2.621928652998463,564.1073074746199,561.4853788216215,560.3220436776967
20210107,12:10,565,454.0,66.6,28.7825160727037,46.07970524021261,565.0,565.6,562.5,2.71468356944116,-0.21575991435521402,2.498923655085946,564.2446447862169,561.745721131131,560.3825212859869
20210107,12:15,565,357.0,64.7,30.299455159580248,40.819621880001826,564.8,565.7,562.9,2.6465617466577074,-0.2724872911338112,2.374074455523896,564.3608532806451,561.9867788251212,560.4289902463777
20210107,12:20,564,299.0,56.2,20.1996367730535,33.94629351101905,564.6,565.2,563.25,2.551135611677862,-0.3817045399193808,2.1694310717584813,564.3053373913151,562.1359063195566,560.4588376708691
20210107,12:25,566,690.0,58.8,46.799757848702335,38.23078162358015,564.8,565.1,563.7,2.469692336273736,-0.3257731016165035,2.1439192346572327,564.5660547157281,562.4221354810709,560.5636947042207
20210107,12:30,567,373.0,61.1,64.5331718991349,46.998245048765064,565.4,565.3,564.2,2.411608124986627,-0.2323368451484371,2.17927127983819,564.9405078363853,562.7612365565471,560.6288684982082
20210107,12:35,568,915.0,61.1,76.3554479327566,56.78397934342891,566.0,565.5,564.65,2.3816676661024747,-0.11976183553660924,2.2619058305658655,565.4111989384799,563.149293107914,560.8075282773966
20210107,12:40,566,650.0,39.9,67.57029862183774,60.37941910289852,566.2,565.5,565.0,2.333599560036659,-0.19227242426326407,2.1413271357733947,565.5017837171753,563.3604565814019,560.8954193901201
20210107,12:45,566,359.0,46.1,61.71353241455849,60.82412354011851,566.6,565.6,565.3,2.2713704600210454,-0.24891640006245463,2.0224540599585907,565.5784323760714,563.5559783161128,560.9426986584107
20210107,12:50,567,1014.0,58.3,66.142354943039,62.596867341092,566.8,565.8,565.55,2.2143051788182895,-0.22826112481102356,1.986044054007266,565.7971350874451,563.8110910334378,561.0971237491829
20210107,12:55,566,828.0,50.0,60.761569962025995,61.98510154807,566.6,566.0,565.7,2.142466670179337,-0.2873540345558099,1.8551126356235272,565.828345073992,563.9732324383684,561.1971085168218
20210107,13:00,566,404.0,50.0,57.174379974683994,60.38152769027466,566.2,566.1,565.85,2.060251367200924,-0.3288612119136518,1.7313901552872721,565.854753524147,564.1233633688597,561.244427644735
20210107,13:05,566,541.0,54.5,38.116253316455996,52.95976956566844,566.2,566.2,565.95,1.971146222987094,-0.35642057685532014,1.6147256461317738,565.8770991358167,564.2623734896849,561.3063518424916
20210107,13:10,567,1126.0,58.3,42.077502210970664,49.33234711410251,566.4,566.5,565.85,1.8938554736546103,-0.30916299732993413,1.5846924763246761,566.0498531149218,564.4651606385971,561.4565884751482
20210107,13:15,568,665.0,66.6,61.385001473980445,53.34989856739515,566.6,566.7,565.9,1.8396594031901934,-0.21678428185766663,1.6228751213325268,566.3498757126262,564.7270005912936,561.5569938621994
20210107,13:20,569,1751.0,66.6,74.2566676493203,60.318821594703536,567.2,566.9,566.1,1.8145411376402165,-0.10047306219990726,1.7140680754403093,566.757587141453,565.0435190660127,561.8460378362794
20210107,13:25,570,1397.0,69.2,82.8377784328802,67.82514054076243,568.0,567.1,566.3,1.8207837275238012,0.02497035953433846,1.8457540870581397,567.2564198889218,565.4106658018636,562.0910811857333
20210108,09:00,578,5317.0,85.0,88.55851895525348,74.73626667892611,570.4,568.3,566.9,1.969840840368941,0.5962284513805589,2.5660692917495,568.9092783675492,566.3432090757997,578.0
20210108,09:05,575,4042.0,71.4,84.03901263683565,77.8371819982293,572.0,569.2,567.4,2.148244595672471,0.7136150212141197,2.8618596168865906,569.8463124648492,566.9844528479626,576.7043487552089
20210108,09:10,577,2067.0,72.7,86.58156398011266,80.75197599219042,573.8,570.2,568.0,2.3627025862088358,0.8578319621454584,3.220534548354294,570.9468797779493,567.726345229595,576.7578330124278
20210108,09:15,576,1023.0,68.1,85.49882043118622,82.33425747185568,575.2,571.2,568.6,2.56717693758961,0.8178974055230959,3.3850743431127057,571.724282889034,568.3392085459213,576.6955578761347
20210108,09:20,575,1643.0,71.4,81.24163786321505,81.97005093564213,576.2,572.1,569.1,2.732869322503963,0.6627695396574138,3.395638862161377,572.2282393676442,568.8326005054828,576.4978711325575
20210108,09:25,577,1355.0,73.9,84.16109190881004,82.7003979266981,576.0,573.2,569.7,2.8912481234780594,0.6335152038963847,3.524763327374444,572.9623563880066,569.4375930606321,576.5419175244384
20210108,09:30,578,949.0,73.9,89.44072793920668,84.9471745975343,576.6,574.3,570.4,3.04610510991209,0.6194279457361214,3.6655330556482113,573.7373784821594,570.0718454265112,576.6263112954379
20210108,09:35,577,921.0,73.9,88.79381862613779,86.22938927373546,576.6,575.2,570.95,3.167739726439765,0.4865384661106993,3.654278192550464,574.2393202541349,570.5850420615844,576.6461858289542
20210108,09:40,577,1115.0,73.9,81.41810130631409,84.62562661792833,576.8,576.0,571.45,3.2549549979399117,0.3488610860005892,3.603816083940501,574.6640402150372,571.0602241310967,576.6675889756945
20210108,09:45,576,461.0,70.8,65.3898453153205,78.21369951705906,577.0,576.6,571.85,3.292651805337465,0.1507872295902133,3.443439034927678,574.8695724896469,571.4261334547192,576.6512994230667
20210108,09:50,576,809.0,69.5,54.70434132132478,70.37724678514763,576.8,576.4,572.35,3.289830650333438,-0.011284620016108526,3.2785460303173295,575.0434844143166,571.7649383839993,576.6245558826515
20210108,09:55,574,2335.0,62.4,36.469560880883186,59.074684817059484,576.0,576.3,572.75,3.222354489641267,-0.2699046427686844,2.9524498468725824,574.8829483505756,571.930498503703,576.3464627671643
20210108,10:00,575,2336.0,62.4,32.64637392058879,50.26524785156926,575.6,576.1,573.15,3.12650105405916,-0.3834137423284272,2.743087311730733,574.9009562966409,572.1578689849101,576.2174127107866
20210108,10:05,573,700.0,56.0,21.76424928039253,40.76491499451035,574.8,575.8,573.5,2.9788513275815363,-0.5905989059104955,2.388252421671041,574.608501481773,572.220249060102,576.1275874446616
20210108,10:10,575,929.0,42.1,27.842832853595024,36.45755428087191,574.6,575.8,573.95,2.831596159246668,-0.5890206733394723,2.242575485907196,574.6687320230387,572.4261565371315,576.0873009768479
20210108,10:15,574,276.0,47.0,26.895221902396685,33.2701101547135,574.2,575.5,574.35,2.669899455189201,-0.6467868162298682,2.023112638959333,574.5658501733404,572.5427375343811,576.0653778826395
20210108,10:20,575,190.0,43.7,34.59681460159779,33.7123449703416,574.4,575.2,574.75,2.5174966597686237,-0.6096111816823098,1.907885478086314,574.632642454365,572.7247569762787,576.0577300891642
20210108,10:25,574,540.0,43.7,34.17565417884297,33.86678137317539,574.2,574.9,575.05,2.357216012519074,-0.6411225889981997,1.7160934235208742,574.5353128460011,572.8192194224803,576.0165876777252
20210108,10:30,575,268.0,50.0,45.005991674784205,37.57985147371166,574.6,574.7,575.35,2.2109817005886265,-0.5849372477217907,1.6260444528668359,574.6068031773856,572.9807587245188,576.006599208095
20210108,10:35,574,528.0,39.9,46.67066111652281,40.61012135464871,574.4,574.5,575.55,2.060223513299929,-0.60303274915479,1.457190764145139,574.5134488424032,573.0562580782581,575.9684937419077
20210108,10:40,574,508.0,35.7,47.78044074434854,43.000227817881985,574.4,574.3,575.35,1.9098371757453019,-0.6015453502185077,1.3082918255267941,574.4344567128028,573.126164887276,575.933173212772
20210108,10:45,576,1082.0,46.6,65.18696049623236,50.3958053773321,574.6,574.5,575.4,1.795123333381269,-0.4588553694561308,1.3362679639251382,574.6753095262177,573.3390415622926,575.935633122406
20210108,10:50,576,504.0,46.6,76.79130699748823,59.19430591738415,575.0,574.6,575.35,1.7046903598911054,-0.3617318939606544,1.342958465930451,574.8791080606458,573.5361495947153,575.9367181751288
20210108,10:55,574,1164.0,43.7,51.19420466499216,56.52760549992015,574.8,574.7,575.25,1.5984226444537986,-0.4250708617492269,1.1733517827045716,574.7438606667002,573.5705088839957,575.8641426823772
20210108,11:00,575,239.0,47.0,50.7961364433281,54.61711581438947,575.0,574.7,575.25,1.5001120361962936,-0.3932424330300197,1.106869603166274,574.7832667179771,573.6763971148108,575.8575444873966
20210108,11:05,574,688.0,50.0,33.86409096221873,47.69944086366589,575.0,574.7,575.1,1.3925689183733723,-0.430172471291685,0.9623964470816873,574.6627641459806,573.700367698899,575.817593547782
20210108,11:10,574,370.0,46.6,22.576060641479156,39.32498078960365,574.6,574.6,574.9,1.2817026841084282,-0.4434649370597765,0.8382377470486517,574.5608004312144,573.7225626841657,575.7968107790723
20210108,11:15,574,299.0,53.8,15.050707094319437,31.233556224508913,574.2,574.6,574.75,1.171644116356143,-0.4402342710091407,0.7314098453470024,574.4745234417968,573.7431135964498,575.7803600955356
20210108,11:20,575,464.0,50.0,26.700471396212958,29.72252794841026,574.4,574.6,574.65,1.081145232325646,-0.361995536121988,0.7191496962036581,574.5553659892128,573.8362162930091,575.7694281746271
20210108,11:25,575,225.0,54.5,34.46698093080864,31.304012275876385,574.4,574.7,574.6,1.0051859314834304,-0.3038372033688632,0.7013487281145672,574.6237712216415,573.9224224935269,575.7642366629682
